dictionarySeq,originalCategory,aditCatManFlg,aditCatViewType,aditSuperCatID,aditSuperCatName,aditCatGrpID,aditCatViewName,aditInitialRows,originalTag,aditExists,aditViewFlgs,enumeratedFlg,itemEnumClosedFlg,aditItemViewName,aditFormCode,dbType,bmrbType,dbNullable,internalFlg,rowIndexFlg,lclIDFlg,lclSfIdFlg,sfIdFlg,sfNameFlg,sfCategoryFlg,sfPointerFlg,primaryKey,foreignKeyGroup,foreignTable,foreignColumn,indexFlg,dbTableName,dbColumnName,tagCategory,tagField,loopFlg,seq,dbFlg,validateFlgs,valOverideFlgs,defaultValue,bmrbPdbMatchId,bmrbPdbTransFunc,variableTypeMatch,entryIdFlg,OutputMapExistsFlg,aditAutoInsert,datumCountFlgs,metaDataFlgs,tagDeleteFlgs,RefKeyGroup,RefTable,RefColumn,example,prompt
62660,CA_CB_chem_shift_constraints,N,R,8,structure,800,CA CB constraint list,,_CA_CB_constraint_list.Constraint_file_ID,Y,HM,N,,Constraint file ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Constraint_file,ID,,,,CA_CB_constraint_list,Constraint_file_ID,N,16240,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,n/a
62670,CA_CB_chem_shift_constraints,N,R,8,structure,800,CA CB constraint list,,_CA_CB_constraint_list.Block_ID,Y,HM,N,,Block ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Constraint_file,Block_ID,,,,CA_CB_constraint_list,Block_ID,N,16250,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,n/a
62680,CA_CB_chem_shift_constraints,N,R,8,structure,800,CA CB constraint list,,_CA_CB_constraint_list.Units,Y,HM,N,,Units,0,VARCHAR(31),code,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint_list,Units,N,16260,Y,VV,VV,?,?,?,,N,,0,?,Y,N,,,,?,n/a
62690,CA_CB_chem_shift_constraints,N,R,8,structure,800,CA CB constraint list,,_CA_CB_constraint_list.Details,Y,HM,N,,Details,0,TEXT,text,,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint_list,Details,N,16270,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Details
62700,CA_CB_chem_shift_constraints,N,R,8,structure,800,CA CB constraint list,,_CA_CB_constraint_list.Text_data_format,Y,HM,N,,Text data format,0,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint_list,Text_data_format,N,16280,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,n/a
62710,CA_CB_chem_shift_constraints,N,R,8,structure,800,CA CB constraint list,,_CA_CB_constraint_list.Text_data,Y,HM,N,,Text data,0,TEXT,text,,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint_list,Text_data,N,16290,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,n/a
62720,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,4,_CA_CB_constraint_expt.Experiment_ID,Y,HM,N,,Experiment ID,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,Y,,Experiment,ID,,,,CA_CB_constraint_expt,Experiment_ID,Y,10,Y,OO,OO,?,?,?,,N,,7,?,Y,N,,,,?,Experiment name
62730,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,4,_CA_CB_constraint_expt.Experiment_name,Y,HM,N,,Experiment name,0,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,Experiment,Name,,,,CA_CB_constraint_expt,Experiment_name,Y,20,Y,OO,OO,?,?,?,,N,,0,?,Y,N,,,,?,Experiment name
62740,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,4,_CA_CB_constraint_expt.Method_ID,Y,HM,N,,Method ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Method,ID,,,,CA_CB_constraint_expt,Method_ID,Y,30,Y,OO,OO,?,?,?,,N,,7,?,Y,N,,,,?,Methods ID
62750,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,4,_CA_CB_constraint_expt.Method_label,Y,HM,N,,Method label,0,VARCHAR(127),framecode,,,N,?,?,N,N,N,Y,,,Method,Sf_framecode,,,,CA_CB_constraint_expt,Method_label,Y,40,Y,OO,OO,?,?,?,,N,,8,?,Y,N,,,,?,Method label
62760,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,4,_CA_CB_constraint_expt.Sample_ID,Y,HM,N,,Sample ID,0,INTEGER,int,,,N,Y,?,N,N,N,N,,,Sample,ID,,,,CA_CB_constraint_expt,Sample_ID,Y,50,Y,VV,VV,?,?,?,,N,,7,?,Y,N,,,,?,Sample ID
62770,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,4,_CA_CB_constraint_expt.Sample_label,Y,HM,N,,Sample label,0,VARCHAR(127),framecode,,,N,?,?,N,N,N,Y,,,Sample,Sf_framecode,,,,CA_CB_constraint_expt,Sample_label,Y,60,Y,OV,VV,?,?,?,,N,,8,?,Y,N,,,,?,Sample label
62780,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,4,_CA_CB_constraint_expt.Sample_state,Y,HM,Y,N,Sample state,0,VARCHAR(31),line,,,N,Y,?,N,N,N,N,,,,,,,,CA_CB_constraint_expt,Sample_state,Y,70,Y,OO,VV,?,?,?,,N,,0,?,Y,N,,,,?,n/a
62790,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,4,_CA_CB_constraint_expt.Sf_ID,Y,HM,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,CA_CB_constraint_list,Sf_ID,,,,CA_CB_constraint_expt,Sf_ID,Y,80,Y,II,II,?,?,?,,N,,4,?,Y,N,,,,?,n/a
62800,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,4,_CA_CB_constraint_expt.Entry_ID,Y,HM,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Entry,ID,,,,CA_CB_constraint_expt,Entry_ID,Y,90,Y,VV,VV,?,?,?,,Y,,3,?,Y,N,,,,?,n/a
62810,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,4,_CA_CB_constraint_expt.CA_CB_constraint_list_ID,Y,HM,N,,CA CB constraint list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,CA_CB_constraint_list,ID,,,,CA_CB_constraint_expt,CA_CB_constraint_list_ID,Y,100,Y,VV,VV,?,?,?,,N,,5,?,Y,N,,,,?,n/a
62820,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,,_CA_CB_constraint_software.Software_ID,Y,HM,N,,Software ID,0,INTEGER,int,NOT NULL,,N,Y,?,N,N,N,N,Y,,Software,ID,,,,CA_CB_constraint_software,Software_ID,Y,10,Y,OO,OO,?,?,?,,N,,7,?,Y,N,,,,?,Software ID
62830,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,,_CA_CB_constraint_software.Software_label,Y,HM,N,,Software label,1,VARCHAR(127),framecode,NOT NULL,,N,?,?,N,N,N,Y,,,Software,Sf_framecode,,,,CA_CB_constraint_software,Software_label,Y,20,Y,OO,OO,?,?,?,,N,,8,?,Y,N,,,,?,Software label
62840,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,,_CA_CB_constraint_software.Method_ID,Y,HM,N,,Method ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Method,ID,,,,CA_CB_constraint_software,Method_ID,Y,30,Y,OO,OO,?,?,?,,N,,7,?,Y,N,,,,?,Method ID
62850,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,,_CA_CB_constraint_software.Method_label,Y,HM,N,,Method label,1,VARCHAR(127),framecode,,,N,?,?,N,N,N,Y,,,Method,Sf_framecode,,,,CA_CB_constraint_software,Method_label,Y,40,Y,OO,OO,?,?,?,,N,,8,?,Y,N,,,,?,Method label
62860,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,,_CA_CB_constraint_software.Sf_ID,Y,HM,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,CA_CB_constraint_list,Sf_ID,,,,CA_CB_constraint_software,Sf_ID,Y,50,Y,II,II,?,?,?,,N,,4,?,Y,N,,,,?,n/a
62870,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,,_CA_CB_constraint_software.Entry_ID,Y,HM,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Entry,ID,,,,CA_CB_constraint_software,Entry_ID,Y,60,Y,OO,OO,?,?,?,,Y,,3,?,Y,N,,,,?,n/a
62880,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint expt,,_CA_CB_constraint_software.CA_CB_constraint_list_ID,Y,HM,N,,CA CB constraint list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,CA_CB_constraint_list,ID,,,,CA_CB_constraint_software,CA_CB_constraint_list_ID,Y,70,Y,OO,OO,?,?,?,,N,,5,?,Y,N,,,,?,n/a
62890,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.ID,N,HM,N,,ID,0,INTEGER,int,NOT NULL,,Y,Y,?,N,N,N,N,Y,,,,,,,CA_CB_constraint,ID,Y,10,Y,VI,VV,?,?,?,,N,,6,?,N,N,,,,?,n/a
62900,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Assembly_atom_ID_1,N,HM,N,,Assembly atom ID 1,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Atom,Assembly_atom_ID,,,,CA_CB_constraint,Assembly_atom_ID_1,Y,20,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
62910,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Entity_assembly_ID_1,N,HM,N,,Entity assembly ID 1,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_assembly,ID,,,,CA_CB_constraint,Entity_assembly_ID_1,Y,30,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
62920,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Entity_ID_1,N,HM,N,,Entity ID 1,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity,ID,,,,CA_CB_constraint,Entity_ID_1,Y,40,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
62930,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Comp_index_ID_1,N,HM,N,,Comp index ID 1,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_comp_index,ID,,,,CA_CB_constraint,Comp_index_ID_1,Y,50,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
62940,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Seq_ID_1,N,HM,N,,Seq ID 1,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_poly_seq,Num,,,,CA_CB_constraint,Seq_ID_1,Y,60,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
62950,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Comp_ID_1,N,HM,N,,Comp ID 1,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp,ID,,,,CA_CB_constraint,Comp_ID_1,Y,70,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
62960,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Atom_ID_1,N,HM,N,,Atom ID 1,0,CHAR(12),atcode,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp_atom,Atom_ID,,,,CA_CB_constraint,Atom_ID_1,Y,80,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
62970,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Atom_type_1,N,HM,N,,Atom type 1,0,VARCHAR(15),code,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint,Atom_type_1,Y,90,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
62980,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Resonance_ID_1,N,HM,N,,Resonance ID 1,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Resonance,ID,,,,CA_CB_constraint,Resonance_ID_1,Y,100,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
62990,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Assembly_atom_ID_2,N,HM,N,,Assembly atom ID 2,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Atom,Assembly_atom_ID,,,,CA_CB_constraint,Assembly_atom_ID_2,Y,110,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
63000,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Entity_assembly_ID_2,N,HM,N,,Entity assembly ID 2,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_assembly,ID,,,,CA_CB_constraint,Entity_assembly_ID_2,Y,120,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63010,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Entity_ID_2,N,HM,N,,Entity ID 2,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity,ID,,,,CA_CB_constraint,Entity_ID_2,Y,130,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63020,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Comp_index_ID_2,N,HM,N,,Comp index ID 2,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_comp_index,ID,,,,CA_CB_constraint,Comp_index_ID_2,Y,140,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63030,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Seq_ID_2,N,HM,N,,Seq ID 2,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_poly_seq,Num,,,,CA_CB_constraint,Seq_ID_2,Y,150,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63040,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Comp_ID_2,N,HM,N,,Comp ID 2,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp,ID,,,,CA_CB_constraint,Comp_ID_2,Y,160,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63050,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Atom_ID_2,N,HM,N,,Atom ID 2,0,CHAR(12),atcode,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp_atom,Atom_ID,,,,CA_CB_constraint,Atom_ID_2,Y,170,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63060,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Atom_type_2,N,HM,N,,Atom type 2,0,VARCHAR(15),code,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint,Atom_type_2,Y,180,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63070,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Resonance_ID_2,N,HM,N,,Resonance ID 2,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Resonance,ID,,,,CA_CB_constraint,Resonance_ID_2,Y,190,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
63080,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Assembly_atom_ID_3,N,HM,N,,Assembly atom ID 3,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Atom,Assembly_atom_ID,,,,CA_CB_constraint,Assembly_atom_ID_3,Y,200,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
63090,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Entity_assembly_ID_3,N,HM,N,,Entity assembly ID 3,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_assembly,ID,,,,CA_CB_constraint,Entity_assembly_ID_3,Y,210,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63100,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Entity_ID_3,N,HM,N,,Entity ID 3,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity,ID,,,,CA_CB_constraint,Entity_ID_3,Y,220,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63110,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Comp_index_ID_3,N,HM,N,,Comp index ID 3,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_comp_index,ID,,,,CA_CB_constraint,Comp_index_ID_3,Y,230,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63120,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Seq_ID_3,N,HM,N,,Seq ID 3,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_poly_seq,Num,,,,CA_CB_constraint,Seq_ID_3,Y,240,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63130,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Comp_ID_3,N,HM,N,,Comp ID 3,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp,ID,,,,CA_CB_constraint,Comp_ID_3,Y,250,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63140,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Atom_ID_3,N,HM,N,,Atom ID 3,0,CHAR(12),atcode,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp_atom,Atom_ID,,,,CA_CB_constraint,Atom_ID_3,Y,260,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63150,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Atom_type_3,N,HM,N,,Atom type 3,0,VARCHAR(15),code,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint,Atom_type_3,Y,270,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63160,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Resonance_ID_3,N,HM,N,,Resonance ID 3,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Resonance,ID,,,,CA_CB_constraint,Resonance_ID_3,Y,280,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
63170,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Assembly_atom_ID_4,N,HM,N,,Assembly atom ID 4,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Atom,Assembly_atom_ID,,,,CA_CB_constraint,Assembly_atom_ID_4,Y,290,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
63180,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Entity_assembly_ID_4,N,HM,N,,Entity assembly ID 4,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_assembly,ID,,,,CA_CB_constraint,Entity_assembly_ID_4,Y,300,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63190,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Entity_ID_4,N,HM,N,,Entity ID 4,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity,ID,,,,CA_CB_constraint,Entity_ID_4,Y,310,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63200,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Comp_index_ID_4,N,HM,N,,Comp index ID 4,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_comp_index,ID,,,,CA_CB_constraint,Comp_index_ID_4,Y,320,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63210,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Seq_ID_4,N,HM,N,,Seq ID 4,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_poly_seq,Num,,,,CA_CB_constraint,Seq_ID_4,Y,330,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63220,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Comp_ID_4,N,HM,N,,Comp ID 4,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp,ID,,,,CA_CB_constraint,Comp_ID_4,Y,340,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63230,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Atom_ID_4,N,HM,N,,Atom ID 4,0,CHAR(12),atcode,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp_atom,Atom_ID,,,,CA_CB_constraint,Atom_ID_4,Y,350,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63240,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Atom_type_4,N,HM,N,,Atom type 4,0,VARCHAR(15),code,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint,Atom_type_4,Y,360,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63250,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Resonance_ID_4,N,HM,N,,Resonance ID 4,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Resonance,ID,,,,CA_CB_constraint,Resonance_ID_4,Y,370,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
63260,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Assembly_atom_ID_5,N,HM,N,,Assembly atom ID 5,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Atom,Assembly_atom_ID,,,,CA_CB_constraint,Assembly_atom_ID_5,Y,380,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
63270,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Entity_assembly_ID_5,N,HM,N,,Entity assembly ID 5,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_assembly,ID,,,,CA_CB_constraint,Entity_assembly_ID_5,Y,390,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63280,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Entity_ID_5,N,HM,N,,Entity ID 5,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity,ID,,,,CA_CB_constraint,Entity_ID_5,Y,400,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63290,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Comp_index_ID_5,N,HM,N,,Comp index ID 5,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_comp_index,ID,,,,CA_CB_constraint,Comp_index_ID_5,Y,410,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63300,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Seq_ID_5,N,HM,N,,Seq ID 5,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_poly_seq,Num,,,,CA_CB_constraint,Seq_ID_5,Y,420,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63310,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Comp_ID_5,N,HM,N,,Comp ID 5,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp,ID,,,,CA_CB_constraint,Comp_ID_5,Y,430,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63320,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Atom_ID_5,N,HM,N,,Atom ID 5,0,CHAR(12),atcode,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp_atom,Atom_ID,,,,CA_CB_constraint,Atom_ID_5,Y,440,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63330,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Atom_type_5,N,HM,N,,Atom type 5,0,VARCHAR(15),code,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint,Atom_type_5,Y,450,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63340,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.Resonance_ID_5,N,HM,N,,Resonance ID 5,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Resonance,ID,,,,CA_CB_constraint,Resonance_ID_5,Y,460,Y,OI,OO,?,?,?,,N,,0,?,N,N,,,,?,n/a
63350,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.CA_chem_shift_val,N,HM,N,,CA chem shift val,0,FLOAT,float,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint,CA_chem_shift_val,Y,470,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63360,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.CA_chem_shift_val_err,N,HM,N,,CA chem shift val err,0,FLOAT,float,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint,CA_chem_shift_val_err,Y,480,Y,MI,MM,?,?,?,,N,,0,?,N,N,,,,?,n/a
63370,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.CB_chem_shift_val,N,HM,N,,CB chem shift val,0,FLOAT,float,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint,CB_chem_shift_val,Y,490,Y,VI,VV,?,?,?,,N,,0,?,N,N,,,,?,n/a
63380,CA_CB_chem_shift_constraints,N,T6,8,structure,800,CA CB constraint,,_CA_CB_constraint.CB_chem_shift_val_err,N,HM,N,,CB chem shift val err,0,FLOAT,float,NOT NULL,,N,?,?,N,N,N,N,,,,,,,,CA_CB_constraint,CB_chem_shift_val_err,Y,500,Y,MI,MM,?,?,?,,N,,0,?,N,N,,,,?,n/a
