dictionarySeq,originalCategory,aditCatManFlg,aditCatViewType,aditSuperCatID,aditSuperCatName,aditCatGrpID,aditCatViewName,aditInitialRows,originalTag,aditExists,aditViewFlgs,enumeratedFlg,itemEnumClosedFlg,aditItemViewName,aditFormCode,dbType,bmrbType,dbNullable,internalFlg,rowIndexFlg,lclIDFlg,lclSfIdFlg,sfIdFlg,sfLabelFlg,sfCategoryFlg,sfFramecodeFlg,primaryKey,foreignKeyGroup,foreignTable,foreignColumn,indexFlg,dbTableName,dbColumnName,tagCategory,tagField,loopFlg,seq,dbFlg,validateFlgs,valOverideFlgs,defaultValue,bmrbPdbMatchId,bmrbPdbTransFunc,variableTypeMatch,entryIdFlg,OutputMapExistsFlg,aditAutoInsert,datumCountFlgs,metaDataFlgs,tagDeleteFlgs,RefKeyGroup,RefTable,RefColumn,example
34100,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.Heavy_atom_auth_comp_ID_2,N,HHHHH,N,,Heavy atom auth comp ID 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,DeducedHBond,HeavyAtomAuthCompID2,Deduced_H_bond,Heavy_atom_auth_comp_ID_2,Y,250,Y,OIOIOI,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?
34110,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.Heavy_atom_auth_atom_ID_2,N,HHHHH,N,,Heavy atom auth atom ID 2,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,DeducedHBond,HeavyAtomAuthAtomID2,Deduced_H_bond,Heavy_atom_auth_atom_ID_2,Y,260,Y,OIOIOI,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?
34120,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.H_atom_assembly_atom_ID,N,HHHHH,N,,H atom assembly atom ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Atom,Assembly_atom_ID,,DeducedHBond,HAtomAssemblyAtomID,Deduced_H_bond,H_atom_assembly_atom_ID,Y,270,Y,OIOIOI,OOOOOO,?,?,?,,N,?,0,?,N,N,11,Atom,Assembly_atom_ID,?
34130,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.H_atom_entity_assembly_ID,N,HHHHH,N,,H atom entity assembly ID,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_assembly,ID,,DeducedHBond,HAtomEntityAssemblyID,Deduced_H_bond,H_atom_entity_assembly_ID,Y,280,Y,VIVIVI,VVVVVV,?,?,?,,N,?,0,?,N,N,12,Entity_assembly,ID,?
34140,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.H_atom_entity_ID,N,HHHHH,N,,H atom entity ID,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity,ID,,DeducedHBond,HAtomEntityID,Deduced_H_bond,H_atom_entity_ID,Y,290,Y,VIVIVI,VVVVVV,?,?,?,,N,?,0,?,N,N,13,Entity_comp_index,Entity_ID,?
34150,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.H_atom_comp_index_ID,N,HHHHH,N,,H atom comp index ID,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_comp_index,ID,,DeducedHBond,HAtomCompIndexID,Deduced_H_bond,H_atom_comp_index_ID,Y,300,Y,VIVIVI,VVVVVV,?,?,?,,N,?,0,?,N,N,13,Entity_comp_index,ID,?
34160,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.H_atom_seq_ID,N,HHHHH,N,,H atom seq ID,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Entity_poly_seq,Num,,DeducedHBond,HAtomSeqID,Deduced_H_bond,H_atom_seq_ID,Y,310,Y,OIOIOI,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?
34170,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.H_atom_comp_ID,N,HHHHH,N,,H atom comp ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp,ID,,DeducedHBond,HAtomCompID,Deduced_H_bond,H_atom_comp_ID,Y,320,Y,VIVIVI,VVVVVV,?,?,?,,N,?,0,?,N,N,14,Chem_comp_atom,Comp_ID,?
34180,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.H_atom_ID,N,HHHHH,N,,H atom ID,0,CHAR(12),atcode,NOT NULL,,N,?,?,N,N,N,N,,,Chem_comp_atom,Atom_ID,,DeducedHBond,HAtomID,Deduced_H_bond,H_atom_ID,Y,330,Y,VIVIVI,VVVVVV,?,?,?,,N,?,0,?,N,N,14,Chem_comp_atom,Atom_ID,?
34190,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.H_atom_auth_entity_assembly_ID,N,HHHHH,N,,H atom auth entity assembly ID,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,DeducedHBond,HAtomAuthEntityAssemblyID,Deduced_H_bond,H_atom_auth_entity_assembly_ID,Y,340,Y,OIOIOI,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?
34200,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.H_atom_auth_seq_ID,N,HHHHH,N,,H atom auth seq ID,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,DeducedHBond,HAtomAuthSeqID,Deduced_H_bond,H_atom_auth_seq_ID,Y,350,Y,OIOIOI,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?
34210,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.H_atom_auth_comp_ID,N,HHHHH,N,,H atom auth comp ID,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,DeducedHBond,HAtomAuthCompID,Deduced_H_bond,H_atom_auth_comp_ID,Y,360,Y,OIOIOI,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?
34220,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.H_atom_auth_atom_ID,N,HHHHH,N,,H atom auth atom ID,0,VARCHAR(15),code,,,N,?,?,N,N,N,N,,,,,,DeducedHBond,HAtomAuthAtomID,Deduced_H_bond,H_atom_auth_atom_ID,Y,370,Y,OIOIOI,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?
34230,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.Figure_of_merit,N,HHHHH,N,,Figure of merit,0,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,DeducedHBond,FigureOfMerit,Deduced_H_bond,Figure_of_merit,Y,380,Y,OIOIOI,OOOOOO,?,?,?,,N,?,0,?,N,N,?,?,?,?
34240,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.Sf_ID,N,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,Deduced_H_bond_list,Sf_ID,,DeducedHBond,SfID,Deduced_H_bond,Sf_ID,Y,390,Y,IIIIII,IIIIII,?,?,?,,N,?,4,?,N,N,9,Deduced_H_bond_list,Sf_ID,?
34250,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.Entry_ID,N,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,?,?,N,N,N,N,Y,,Entry,ID,,DeducedHBond,EntryID,Deduced_H_bond,Entry_ID,Y,400,Y,VIVIVI,VVVVVV,?,?,?,,Y,?,3,?,N,N,1;2;3;5;6;7;11;12;13;10,Atom;Entity_assembly;Entity_comp_index;Atom;Entity_assembly;Entity_comp_index;Atom;Entity_assembly;Entity_comp_index;Deduced_H_bond_list,Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID;Entry_ID,?
34260,deduced_hydrogen_bonds,N,T6,8,structure,560,Deduced H bond,,_Deduced_H_bond.Deduced_hydrogen_bond_list_ID,N,HHHHH,N,,Deduced hydrogen bond list ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,Deduced_H_bond_list,ID,,DeducedHBond,DeducedHydrogenBondListID,Deduced_H_bond,Deduced_hydrogen_bond_list_ID,Y,410,Y,VIVIVI,VVVVVV,?,?,?,,N,?,5,?,N,N,10,Deduced_H_bond_list,ID,?
34270,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Sf_category,Y,HHHHH,N,,Sf category,0,VARCHAR(127),code,NOT NULL,,N,?,?,N,N,Y,N,,,,,,ConformerStatList,SfCategory,Conformer_stat_list,Sf_category,N,9190,Y,VVVVVV,VVVVVV,?,?,?,,N,?,1,?,Y,N,?,?,?,?
34280,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Sf_framecode,Y,HHHHH,N,,Sf framecode,1,VARCHAR(127),framecode,NOT NULL,,N,?,?,N,Y,N,N,,,,,,ConformerStatList,SfFramecode,Conformer_stat_list,Sf_framecode,N,9200,Y,VVVVVV,VVVVVV,conformer_statistics,?,?,,N,?,2,?,Y,N,?,?,?,?
34290,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Entry_ID,Y,HHHHH,N,,Entry ID,0,CHAR(12),code,NOT NULL,,N,Y,?,N,N,N,N,Y,,Entry,ID,,ConformerStatList,EntryID,Conformer_stat_list,Entry_ID,N,9210,Y,VVVVVV,VVVVVV,?,10420,1,,Y,?,3,?,Y,N,1;2;3,Entry;Conformer_family_coord_set;Representative_conformer,ID;Entry_ID;Entry_ID,?
34300,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Sf_ID,Y,HHHHH,N,,Sf ID,0,INTEGER,int,NOT NULL,Y,N,?,?,Y,N,N,N,,,,,,ConformerStatList,SfID,Conformer_stat_list,Sf_ID,N,9220,Y,IIIIII,IIIIII,?,?,?,,N,?,4,?,Y,N,?,?,?,?
34310,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.ID,Y,HHHHH,N,,ID,0,INTEGER,int,NOT NULL,,N,Y,Y,N,N,N,N,Y,,,,,ConformerStatList,ConformerStatListID,Conformer_stat_list,ID,N,9230,Y,VVVVVV,VVVVVV,?,?,?,,N,?,5,?,Y,N,?,?,?,?
34320,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Conformer_ensemble_only,Y,NHHHH,Y,Y,Conformer ensemble only,6,VARCHAR(3),yes_no,NOT NULL,Y,N,?,?,N,N,N,N,,,,,,ConformerStatList,ConformerEnsembleOnly,Conformer_stat_list,Conformer_ensemble_only,N,9240,Y,IVIVIV,IIIIII,no,?,?,,N,?,0,?,Y,N,?,?,?,?
34330,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Both_ensemble_and_rep_conformer,Y,NHHHH,Y,Y,Both ensemble and rep conformer,6,VARCHAR(3),yes_no,NOT NULL,Y,N,?,?,N,N,N,N,,,,,,ConformerStatList,BothEnsembleAndRepConformer,Conformer_stat_list,Both_ensemble_and_rep_conformer,N,9250,Y,IVIVIV,IIIIII,no,?,?,,N,?,0,?,Y,N,?,?,?,?
34340,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Representative_conformer_only,Y,NHHHH,Y,Y,Representative conformer only,6,VARCHAR(3),yes_no,NOT NULL,Y,N,?,?,N,N,N,N,,,,,,ConformerStatList,RepresentativeConformerOnly,Conformer_stat_list,Representative_conformer_only,N,9260,Y,IVIVIV,IIIIII,no,?,?,,N,?,0,?,Y,N,?,?,?,?
34350,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Data_file_name,Y,HHHHH,N,,Data file name,1,VARCHAR(127),line,,,N,?,?,N,N,N,N,,,,,,ConformerStatList,DataFileName,Conformer_stat_list,Data_file_name,N,9270,Y,IVIVIV,IVIOIO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34360,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Text_data_format,Y,HHHHH,N,,Text data format,0,VARCHAR(31),line,,,N,?,?,N,N,N,N,,,,,,ConformerStatList,TextDataFormat,Conformer_stat_list,Text_data_format,N,9280,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34370,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Text_data,Y,HHHHH,N,,Text data,0,TEXT,text,,,N,?,?,N,N,N,N,,,,,,ConformerStatList,TextData,Conformer_stat_list,Text_data,N,9290,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34380,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Original_conformer_stats_file_ID,Y,HHHHH,N,,Original conformer stats file ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,,,,ConformerStatList,OriginalConformerStatsFileID,Conformer_stat_list,Original_conformer_stats_file_ID,N,9300,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34390,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Conf_family_coord_set_ID,Y,HHHHH,N,,Conf family coord set ID,0,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,Conformer_family_coord_set,ID,,ConformerStatList,ConfFamilyCoordSetID,Conformer_stat_list,Conf_family_coord_set_ID,N,9310,Y,VVVVVV,VVVVVV,?,?,?,,N,?,7,?,Y,N,2,Conformer_family_coord_set,ID,?
34400,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Conf_family_coord_set_label,Y,HHHHH,N,,Conf family coord set label,0,VARCHAR(127),label,NOT NULL,,N,?,?,N,N,N,Y,,,,,,ConformerStatList,ConfFamilyCoordSetLabel,Conformer_stat_list,Conf_family_coord_set_label,N,9320,Y,OVVVVV,VVVVVV,?,?,?,,N,?,8,?,Y,N,?,?,?,?
34410,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Representative_conformer_ID,Y,HHHHH,N,,Representative conformer ID,0,INTEGER,int,,,N,?,?,N,N,N,N,,,Representative_conformer,ID,,ConformerStatList,RepresentativeConformerID,Conformer_stat_list,Representative_conformer_ID,N,9330,Y,OOOOOO,OOOOOO,?,?,?,,N,?,7,?,Y,N,3,Representative_conformer,ID,?
34420,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Representative_conformer_label,Y,HHHHH,N,,Representative conformer label,0,VARCHAR(127),label,,,N,?,?,N,N,N,Y,,,,,,ConformerStatList,RepresentativeConformerLabel,Conformer_stat_list,Representative_conformer_label,N,9340,Y,OOOOOO,OOOOOO,?,?,?,,N,?,8,?,Y,N,?,?,?,?
34430,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Conformer_calculated_total_num,Y,HHHHH,N,,Conformer calculated total num,1,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,,,,ConformerStatList,ConformerCalculatedTotalNum,Conformer_stat_list,Conformer_calculated_total_num,N,9350,Y,VVVVVV,VVVVVV,?,10418,1,,N,?,0,?,Y,N,?,?,?,?
34440,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Conformer_submitted_total_num,Y,HHHHH,N,,Conformer submitted total num,1,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,,,,ConformerStatList,ConformerSubmittedTotalNum,Conformer_stat_list,Conformer_submitted_total_num,N,9360,Y,VVVVVV,VVVVVV,?,10419,1,,N,?,0,?,Y,N,?,?,?,?
34450,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Conformer_selection_criteria,Y,HHHHH,Y,N,Conformer selection criteria,1,VARCHAR(127),line,NOT NULL,,N,?,?,N,N,N,N,,,,,,ConformerStatList,ConformerSelectionCriteria,Conformer_stat_list,Conformer_selection_criteria,N,9370,Y,VVVVVV,VVVVVV,?,10417,1,,N,?,0,?,Y,N,?,?,?,?
34460,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Representative_conformer,Y,HHHHH,N,,Representative conformer,1,INTEGER,int,NOT NULL,,N,?,?,N,N,N,N,,,,,,ConformerStatList,RepresentativeConformer,Conformer_stat_list,Representative_conformer,N,9380,Y,OOOOOO,OOOOOO,?,10421;11400,1;1,,N,?,0,?,Y,N,?,?,?,?
34470,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Rep_conformer_selection_criteria,Y,HHHHH,Y,N,Rep conformer selection criteria,2,TEXT,text,,,N,?,?,N,N,N,N,,,,,,ConformerStatList,RepConformerSelectionCriteria,Conformer_stat_list,Rep_conformer_selection_criteria,N,9390,Y,OOOOOO,OOOOOO,?,10502;11400,1;12,$ model ',N,?,0,?,Y,N,?,?,?,?
34480,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Statistical_struct_param_details,Y,HHHHH,N,,Statistical struct param details,2,TEXT,text,,,N,?,?,N,N,N,N,,,,,,ConformerStatList,StatisticalStructParamDetails,Conformer_stat_list,Statistical_struct_param_details,N,9400,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34490,conformer_statistics,N,R,8,structure,570,Conformer statistics,,_Conformer_stat_list.Details,Y,NHHHH,N,,Details,2,TEXT,text,,,N,?,?,N,N,N,N,,,,,,ConformerStatList,Details,Conformer_stat_list,Details,N,9410,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34500,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Stats_not_available,Y,HHHHH,Y,Y,Stats not available,5,VARCHAR(3),yes_no,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,StatsNotAvailable,Conformer_stat_list_ens,Stats_not_available,Y,10,Y,OOOOOO,OOOOOO,no,?,?,,N,?,0,?,Y,N,?,?,?,?
34510,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Ramachan_most_favored_pct,Y,HHHHH,N,,Ramachan most favored pct,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,RamachanMostFavoredPct,Conformer_stat_list_ens,Ramachan_most_favored_pct,Y,20,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34520,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Ramachan_allowed_pct,Y,HHHHH,N,,Ramachan allowed pct,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,RamachanAllowedPct,Conformer_stat_list_ens,Ramachan_allowed_pct,Y,30,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34530,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Ramachan_gen_allowed_pct,Y,HHHHH,N,,Ramachan gen allowed pct,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,RamachanGenAllowedPct,Conformer_stat_list_ens,Ramachan_gen_allowed_pct,Y,40,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34540,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Ramachan_disallowed_pct,Y,HHHHH,N,,Ramachan disallowed pct,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,RamachanDisallowedPct,Conformer_stat_list_ens,Ramachan_disallowed_pct,Y,50,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34550,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Total_E_value_,Y,HHHHH,N,,Total E value ,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,TotalEValue,Conformer_stat_list_ens,Total_E_value_,Y,60,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34560,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Total_E_value_err,Y,HHHHH,N,,Total E value err,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,TotalEValueErr,Conformer_stat_list_ens,Total_E_value_err,Y,70,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34570,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Bond_E_value,Y,HHHHH,N,,Bond E value,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,BondEValue,Conformer_stat_list_ens,Bond_E_value,Y,80,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34580,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Bond_E_value_err,Y,HHHHH,N,,Bond E value err,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,BondEValueErr,Conformer_stat_list_ens,Bond_E_value_err,Y,90,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34590,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Angle_E_value,Y,HHHHH,N,,Angle E value,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,AngleEValue,Conformer_stat_list_ens,Angle_E_value,Y,100,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34600,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Angle_E_value_err,Y,HHHHH,N,,Angle E value err,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,AngleEValueErr,Conformer_stat_list_ens,Angle_E_value_err,Y,110,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34610,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Improper_E_value,Y,HHHHH,N,,Improper E value,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,ImproperEValue,Conformer_stat_list_ens,Improper_E_value,Y,120,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34620,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Improper_E_value_err,Y,HHHHH,N,,Improper E value err,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,ImproperEValueErr,Conformer_stat_list_ens,Improper_E_value_err,Y,130,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34630,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Van_der_Waals_E_value,Y,HHHHH,N,,Van der Waals E value,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,VanDerWaalsEValue,Conformer_stat_list_ens,Van_der_Waals_E_value,Y,140,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34640,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Van_der_Waals_E_value_err,Y,HHHHH,N,,Van der Waals E value err,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,VanDerWaalsEValueErr,Conformer_stat_list_ens,Van_der_Waals_E_value_err,Y,150,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34650,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Torsional_angle_E_value,Y,HHHHH,N,,Torsional angle E value,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,TorsionalAngleEValue,Conformer_stat_list_ens,Torsional_angle_E_value,Y,160,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34660,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Torsional_angle_E_value_err,Y,HHHHH,N,,Torsional angle E value err,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,TorsionalAngleEValueErr,Conformer_stat_list_ens,Torsional_angle_E_value_err,Y,170,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34670,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.NCS_E_value,Y,HHHHH,N,,NCS E value,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,NCSEValue,Conformer_stat_list_ens,NCS_E_value,Y,180,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34680,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.NCS_E_value_err,Y,HHHHH,N,,NCS E value err,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,NCSEValueErr,Conformer_stat_list_ens,NCS_E_value_err,Y,190,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34690,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Lennard_Jones_E_value,Y,HHHHH,N,,Lennard Jones E value,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,LennardJonesEValue,Conformer_stat_list_ens,Lennard_Jones_E_value,Y,200,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34700,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Lennard_Jones_E_value_err,Y,HHHHH,N,,Lennard Jones E value err,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,LennardJonesEValueErr,Conformer_stat_list_ens,Lennard_Jones_E_value_err,Y,210,Y,OOOOOO,OOOOOO,?,?,?,,N,?,0,?,Y,N,?,?,?,?
34710,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Covalent_bond_rmsd,Y,HHHHH,N,,Covalent bond rmsd,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,CovalentBondRmsd,Conformer_stat_list_ens,Covalent_bond_rmsd,Y,220,Y,OOOOOO,OOOOOO,?,11230,1,,N,?,0,?,Y,N,?,?,?,?
34720,conformer_statistics,N,T7,8,structure,570,Conformer ensemble statistics,,_Conformer_stat_list_ens.Covalent_bond_rmsd_err,Y,HHHHH,N,,Covalent bond rmsd err,1,FLOAT,float,,,N,?,?,N,N,N,N,,,,,,ConformerStatListEns,CovalentBondRmsdErr,Conformer_stat_list_ens,Covalent_bond_rmsd_err,Y,230,Y,OOOOOO,OOOOOO,?,11232,1,,N,?,0,?,Y,N,?,?,?,?
