Dictionary sequence,SFCategory,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,Item enumerated,Item enumeration closed,Data Type,Nullable,Row Index Key,Source Key,Table Primary Key,Foreign Table,Foreign Column,Loopflag,Seq,Example,SfNamelFlg,Sf category flag,Sf pointer,default value,Tag category,Tag field,BMRB data type,Dictionary description,?
62660,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Atom_type_3,N,,VARCHAR(15),NOT NULL,N,,,,,Y,270,?,N,N,N,?,CA_CB_constraint,Atom_type_3,code,Standard symbol used to define the atom element type.,?
62670,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Resonance_ID_3,N,,INTEGER,,N,,,Resonance,ID,Y,280,?,N,N,N,?,CA_CB_constraint,Resonance_ID_3,int,Pointer to '_Resonance.ID',?
62680,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Assembly_atom_ID_4,N,,INTEGER,,N,,,Atom,Assembly_atom_ID,Y,290,?,N,N,N,?,CA_CB_constraint,Assembly_atom_ID_4,int,Pointer to '_Atom.Assembly_atom_ID',?
62690,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Entity_assembly_ID_4,N,,INTEGER,NOT NULL,N,,,Entity_assembly,ID,Y,300,?,N,N,N,?,CA_CB_constraint,Entity_assembly_ID_4,int,Pointer to '_Entity_assembly.ID',?
62700,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Entity_ID_4,N,,INTEGER,NOT NULL,N,,,Entity,ID,Y,310,?,N,N,N,?,CA_CB_constraint,Entity_ID_4,int,Pointer to '_Entity.ID',?
62710,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Comp_index_ID_4,N,,INTEGER,NOT NULL,N,,,Entity_comp_index,ID,Y,320,?,N,N,N,?,CA_CB_constraint,Comp_index_ID_4,int,Pointer to '_Entity_comp_index.ID',?
62720,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Seq_ID_4,N,,INTEGER,NOT NULL,N,,,Entity_poly_seq,Num,Y,330,?,N,N,N,?,CA_CB_constraint,Seq_ID_4,int,Pointer to '_Entity_poly_seq.Num',?
62730,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Comp_ID_4,N,,CHAR(12),NOT NULL,N,,,Chem_comp,ID,Y,340,?,N,N,N,?,CA_CB_constraint,Comp_ID_4,code,Pointer to '_Chem_comp.ID',?
62740,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Atom_ID_4,N,,CHAR(12),NOT NULL,N,,,Chem_comp_atom,Atom_ID,Y,350,?,N,N,N,?,CA_CB_constraint,Atom_ID_4,atcode,Pointer to '_Chem_comp_atom.Atom_ID',?
62750,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Atom_type_4,N,,VARCHAR(15),NOT NULL,N,,,,,Y,360,?,N,N,N,?,CA_CB_constraint,Atom_type_4,code,Standard symbol used to define the atom element type.,?
62760,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Resonance_ID_4,N,,INTEGER,,N,,,Resonance,ID,Y,370,?,N,N,N,?,CA_CB_constraint,Resonance_ID_4,int,Pointer to '_Resonance.ID',?
62770,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Assembly_atom_ID_5,N,,INTEGER,,N,,,Atom,Assembly_atom_ID,Y,380,?,N,N,N,?,CA_CB_constraint,Assembly_atom_ID_5,int,Pointer to '_Atom.Assembly_atom_ID',?
62780,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Entity_assembly_ID_5,N,,INTEGER,NOT NULL,N,,,Entity_assembly,ID,Y,390,?,N,N,N,?,CA_CB_constraint,Entity_assembly_ID_5,int,Pointer to '_Entity_assembly.ID',?
62790,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Entity_ID_5,N,,INTEGER,NOT NULL,N,,,Entity,ID,Y,400,?,N,N,N,?,CA_CB_constraint,Entity_ID_5,int,Pointer to '_Entity.ID',?
62800,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Comp_index_ID_5,N,,INTEGER,NOT NULL,N,,,Entity_comp_index,ID,Y,410,?,N,N,N,?,CA_CB_constraint,Comp_index_ID_5,int,Pointer to '_Entity_comp_index.ID',?
62810,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Seq_ID_5,N,,INTEGER,NOT NULL,N,,,Entity_poly_seq,Num,Y,420,?,N,N,N,?,CA_CB_constraint,Seq_ID_5,int,Pointer to '_Entity_poly_seq.Num',?
62820,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Comp_ID_5,N,,CHAR(12),NOT NULL,N,,,Chem_comp,ID,Y,430,?,N,N,N,?,CA_CB_constraint,Comp_ID_5,code,Pointer to '_Chem_comp.ID',?
62830,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Atom_ID_5,N,,CHAR(12),NOT NULL,N,,,Chem_comp_atom,Atom_ID,Y,440,?,N,N,N,?,CA_CB_constraint,Atom_ID_5,atcode,Pointer to '_Chem_comp_atom.Atom_ID',?
62840,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Atom_type_5,N,,VARCHAR(15),NOT NULL,N,,,,,Y,450,?,N,N,N,?,CA_CB_constraint,Atom_type_5,code,Standard symbol used to define the atom element type.,?
62850,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Resonance_ID_5,N,,INTEGER,,N,,,Resonance,ID,Y,460,?,N,N,N,?,CA_CB_constraint,Resonance_ID_5,int,Pointer to '_Resonance.ID',?
62860,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.CA_chem_shift_val,N,,FLOAT,NOT NULL,N,,,,,Y,470,?,N,N,N,?,CA_CB_constraint,CA_chem_shift_val,float,The value of the CA chemical shift.,?
62870,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.CA_chem_shift_val_err,N,,FLOAT,NOT NULL,N,,,,,Y,480,?,N,N,N,?,CA_CB_constraint,CA_chem_shift_val_err,float,Estimated error in the CA chemical shift.,?
62880,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.CB_chem_shift_val,N,,FLOAT,NOT NULL,N,,,,,Y,490,?,N,N,N,?,CA_CB_constraint,CB_chem_shift_val,float,The value of the CB chemical shift.,?
62890,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.CB_chem_shift_val_err,N,,FLOAT,NOT NULL,N,,,,,Y,500,?,N,N,N,?,CA_CB_constraint,CB_chem_shift_val_err,float,Estimated error in the CB chemical shift.,?
62900,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Source_experiment_ID,N,,INTEGER,,N,,,Experiment,ID,Y,510,?,N,N,N,?,CA_CB_constraint,Source_experiment_ID,int,Pointer to '_Experiment.ID',?
62910,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_asym_ID_1,N,,CHAR(12),,N,,,,,Y,520,?,N,N,N,?,CA_CB_constraint,Auth_asym_ID_1,code,An alternative identifier for Asym_ID that may be provided by an author.,?
62920,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_entity_assembly_ID_1,N,,INTEGER,,N,,,,,Y,530,2,N,N,N,?,CA_CB_constraint,Auth_entity_assembly_ID_1,int,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number.,?
62930,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_seq_ID_1,N,,VARCHAR(15),,N,,,,,Y,540,-3,N,N,N,?,CA_CB_constraint,Auth_seq_ID_1,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
62940,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_comp_ID_1,N,,VARCHAR(15),,N,,,,,Y,550,DPN,N,N,N,?,CA_CB_constraint,Auth_comp_ID_1,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
62950,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_atom_ID_1,N,,VARCHAR(15),,N,,,,,Y,560,HB1,N,N,N,?,CA_CB_constraint,Auth_atom_ID_1,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
62960,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_asym_ID_2,N,,CHAR(12),,N,,,,,Y,570,?,N,N,N,?,CA_CB_constraint,Auth_asym_ID_2,code,An alternative identifier for Asym_ID that may be provided by an author.,?
62970,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_entity_assembly_ID_2,N,,INTEGER,,N,,,,,Y,580,2,N,N,N,?,CA_CB_constraint,Auth_entity_assembly_ID_2,int,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number.,?
62980,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_seq_ID_2,N,,VARCHAR(15),,N,,,,,Y,590,-3,N,N,N,?,CA_CB_constraint,Auth_seq_ID_2,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
62990,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_comp_ID_2,N,,VARCHAR(15),,N,,,,,Y,600,DPN,N,N,N,?,CA_CB_constraint,Auth_comp_ID_2,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
63000,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_atom_ID_2,N,,VARCHAR(15),,N,,,,,Y,610,HB1,N,N,N,?,CA_CB_constraint,Auth_atom_ID_2,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
63010,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_asym_ID_3,N,,CHAR(12),,N,,,,,Y,620,?,N,N,N,?,CA_CB_constraint,Auth_asym_ID_3,code,An alternative identifier for Asym_ID that may be provided by an author.,?
63020,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_entity_assembly_ID_3,N,,INTEGER,,N,,,,,Y,630,2,N,N,N,?,CA_CB_constraint,Auth_entity_assembly_ID_3,int,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number.,?
63030,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_seq_ID_3,N,,VARCHAR(15),,N,,,,,Y,640,-3,N,N,N,?,CA_CB_constraint,Auth_seq_ID_3,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
63040,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_comp_ID_3,N,,VARCHAR(15),,N,,,,,Y,650,DPN,N,N,N,?,CA_CB_constraint,Auth_comp_ID_3,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
63050,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_atom_ID_3,N,,VARCHAR(15),,N,,,,,Y,660,HB1,N,N,N,?,CA_CB_constraint,Auth_atom_ID_3,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
63060,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_asym_ID_4,N,,CHAR(12),,N,,,,,Y,670,?,N,N,N,?,CA_CB_constraint,Auth_asym_ID_4,code,An alternative identifier for Asym_ID that may be provided by an author.,?
63070,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_entity_assembly_ID_4,N,,INTEGER,,N,,,,,Y,680,2,N,N,N,?,CA_CB_constraint,Auth_entity_assembly_ID_4,int,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number.,?
63080,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_seq_ID_4,N,,VARCHAR(15),,N,,,,,Y,690,-3,N,N,N,?,CA_CB_constraint,Auth_seq_ID_4,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
63090,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_comp_ID_4,N,,VARCHAR(15),,N,,,,,Y,700,DPN,N,N,N,?,CA_CB_constraint,Auth_comp_ID_4,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
63100,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_atom_ID_4,N,,VARCHAR(15),,N,,,,,Y,710,HB1,N,N,N,?,CA_CB_constraint,Auth_atom_ID_4,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
63110,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_asym_ID_5,N,,CHAR(12),,N,,,,,Y,720,?,N,N,N,?,CA_CB_constraint,Auth_asym_ID_5,code,An alternative identifier for Asym_ID that may be provided by an author.,?
63120,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_entity_assembly_ID_5,N,,INTEGER,,N,,,,,Y,730,2,N,N,N,?,CA_CB_constraint,Auth_entity_assembly_ID_5,int,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number.,?
63130,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_seq_ID_5,N,,VARCHAR(15),,N,,,,,Y,740,-3,N,N,N,?,CA_CB_constraint,Auth_seq_ID_5,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
63140,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_comp_ID_5,N,,VARCHAR(15),,N,,,,,Y,750,DPN,N,N,N,?,CA_CB_constraint,Auth_comp_ID_5,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
63150,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Auth_atom_ID_5,N,,VARCHAR(15),,N,,,,,Y,760,HB1,N,N,N,?,CA_CB_constraint,Auth_atom_ID_5,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
63160,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Sf_ID,N,,INTEGER,NOT NULL,N,,,CA_CB_constraint_list,Sf_ID,Y,770,?,N,N,N,?,CA_CB_constraint,Sf_ID,int,Pointer to '_CA_CB_constraint_list.Sf_ID',?
63170,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,Entry,ID,Y,780,?,N,N,N,?,CA_CB_constraint,Entry_ID,code,Pointer to '_Entry.ID',?
63180,CA_CB_chem_shift_constraints,8,structure,800,CA CB constraint,_CA_CB_constraint.CA_CB_constraint_list_ID,N,,INTEGER,NOT NULL,N,,Y,CA_CB_constraint_list,ID,Y,790,?,N,N,N,?,CA_CB_constraint,CA_CB_constraint_list_ID,int,Pointer to '_CA_CB_constraint_list.ID',?
63190,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Sf_category,N,,VARCHAR(31),NOT NULL,N,,,,,N,16060,?,N,Y,N,?,H_chem_shift_constraint_list,Sf_category,code,Category definition for the information content of the saveframe,?
63200,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Sf_framecode,N,,VARCHAR(127),NOT NULL,N,,,,,N,16070,?,Y,N,N,?,H_chem_shift_constraint_list,Sf_framecode,framecode,A label for the saveframe that describes in very brief terms the information contained in the saveframe.,?
63210,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Entry_ID,N,,CHAR(12),NOT NULL,N,,Y,Entry,ID,N,16080,?,N,N,N,?,H_chem_shift_constraint_list,Entry_ID,code,Pointer to '_Entry.ID',?
63220,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Sf_ID,N,,INTEGER,NOT NULL,N,Y,,,,N,16090,?,N,N,N,?,H_chem_shift_constraint_list,Sf_ID,int,An interger value that is the unique identifier for the saveframe that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?
63230,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.ID,N,,INTEGER,NOT NULL,N,Y,Y,,,N,16100,?,N,N,N,?,H_chem_shift_constraint_list,ID,int,Unique identifier for the reported list of proton chemical shift constraints.,?
63240,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Name,N,,VARCHAR(127),,N,,,,,N,16110,?,N,N,N,?,H_chem_shift_constraint_list,Name,line,A name assigned to the save frame.,?
63250,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Units,N,,VARCHAR(31),NOT NULL,N,,,,,N,16120,?,N,N,N,?,H_chem_shift_constraint_list,Units,code,The units assigned to the H chemical shift constraint values.,?
63260,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Data_file_name,N,,VARCHAR(127),,N,,,,,N,16130,?,N,N,N,?,H_chem_shift_constraint_list,Data_file_name,line,Name of the file that contains the H chemical shift constraints.,?
63270,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Data_file_format,N,,VARCHAR(127),,N,,,,,N,16140,XPLOR,N,N,N,?,H_chem_shift_constraint_list,Data_file_format,line,File format for the proton chemical shift constraints.,?
63280,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Constraint_file_ID,N,,INTEGER,,N,,,Constraint_file,ID,N,16150,,N,N,N,?,H_chem_shift_constraint_list,Constraint_file_ID,int,Pointer to '_Constraint_file.ID',?
63290,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Block_ID,N,,INTEGER,,N,,,Constraint_file,Block_ID,N,16160,,N,N,N,?,H_chem_shift_constraint_list,Block_ID,int,Pointer to '_Constraint_file.Block_ID',?
63300,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Details,N,,TEXT,,N,,,,,N,16170,?,N,N,N,?,H_chem_shift_constraint_list,Details,text,Text description providing additional information about the reported H chemical shift constraints.,?
63310,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Text_data_format,N,,VARCHAR(127),,N,,,,,N,16180,?,N,N,N,?,H_chem_shift_constraint_list,Text_data_format,line,The data format used to represent the hydrogen chemical shift data as ASCII text in the text block that is the value to the '_H_chem_shift_constraint_list.Text_data' tag.,?
63320,H_chem_shift_constraints,8,structure,810,H chem shift constraint list,_H_chem_shift_constraint_list.Text_data,N,,TEXT,,N,,,,,N,16190,?,N,N,N,?,H_chem_shift_constraint_list,Text_data,text,A set of hydrogen chemical shift constraint data formatted as ASCII text.,?
