Dictionary sequence,SFCategory,ADIT super category ID,ADIT super category,ADIT category group ID,ADIT category view name,Tag,Item enumerated,Item enumeration closed,Data Type,Nullable,Row Index Key,Source Key,Table Primary Key,Foreign Table,Foreign Column,Loopflag,Seq,Example,SfNamelFlg,Sf category flag,Sf pointer,default value,Tag category,Tag field,BMRB data type,Dictionary description,?
56600,general_distance_constraints,8,structure,715,Gen dist constraint conv err,_Gen_dist_constraint_conv_err.Gen_dist_constraint_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Gen_dist_constraint_list,ID,Y,80,?,N,N,N,?,Gen_dist_constraint_conv_err,Gen_dist_constraint_list_ID,int,Pointer to '_Gen_dist_constraint_list.ID',?
56610,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.Sf_category,N,?,VARCHAR(31),NOT NULL,N,?,?,?,?,N,15270,?,N,Y,N,?,Distance_constraint_list,Sf_category,code,Category definition for the information content of the saveframe,?
56620,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.Sf_framecode,N,?,VARCHAR(127),NOT NULL,N,?,?,?,?,N,15280,?,Y,N,N,?,Distance_constraint_list,Sf_framecode,framecode,A label for the saveframe that describes in very brief terms the information contained in the saveframe.,?
56630,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,N,15290,?,N,N,N,?,Distance_constraint_list,Entry_ID,code,Pointer to '_Entry.ID',?
56640,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.Sf_ID,N,?,INTEGER,NOT NULL,N,Y,?,?,?,N,15300,?,N,N,N,?,Distance_constraint_list,Sf_ID,int,An interger value that is the unique identifier for the saveframe that applies across the archive.  This value is not stable and may be reassigned each time the data are loaded into a database system.,?
56650,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.ID,N,?,INTEGER,NOT NULL,N,Y,Y,?,?,N,15310,?,N,N,N,?,Distance_constraint_list,ID,int,Unique identifier for the list of reported distance constraints.,?
56660,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.Name,N,?,VARCHAR(127),?,N,?,?,?,?,N,15320,?,N,N,N,?,Distance_constraint_list,Name,line,A name assigned to the save frame.,?
56670,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.Data_file_name,N,?,VARCHAR(127),?,N,?,?,?,?,N,15330,?,N,N,N,?,Distance_constraint_list,Data_file_name,line,Name of the uploaded file that contains the distance constraint data.,?
56680,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.Constraint_type,Y,N,VARCHAR(127),NOT NULL,N,?,?,?,?,N,15340,NOE,N,N,N,?,Distance_constraint_list,Constraint_type,line,The type of reported distance constraint.,?
56690,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.Constraint_file_ID,N,?,INTEGER,?,N,?,?,Constraint_file,ID,N,15350,?,N,N,N,?,Distance_constraint_list,Constraint_file_ID,int,Pointer to '_Constraint_file.ID',?
56700,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.Block_ID,N,?,INTEGER,?,N,?,?,Constraint_file,Block_ID,N,15360,?,N,N,N,?,Distance_constraint_list,Block_ID,int,Pointer to '_Constraint_file.Block_ID',?
56710,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.Details,N,?,TEXT,?,N,?,?,?,?,N,15370,?,N,N,N,?,Distance_constraint_list,Details,text,Text description providing additional information about the reported distance constraints.,?
56720,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.Text_data_format,N,?,VARCHAR(127),?,N,?,?,?,?,N,15380,?,N,N,N,?,Distance_constraint_list,Text_data_format,line,The data format used to represent the distance constraint data as ASCII text in the text block that is the value to the '_Distance_constraint_list.Text_data' tag.,?
56730,distance_constraints,8,structure,720,Distance constraint list,_Distance_constraint_list.Text_data,N,?,TEXT,?,N,?,?,?,?,N,15390,?,N,N,N,?,Distance_constraint_list,Text_data,text,A set of distance constraint data formatted as ASCII text.,?
56740,distance_constraints,8,structure,720,Distance constraints expt,_Distance_constraint_expt.Experiment_ID,N,?,INTEGER,NOT NULL,N,?,Y,Experiment,ID,Y,10,?,N,N,N,?,Distance_constraint_expt,Experiment_ID,int,Pointer to '_Experiment.ID',?
56750,distance_constraints,8,structure,720,Distance constraints expt,_Distance_constraint_expt.Experiment_name,N,?,VARCHAR(127),?,N,?,?,Experiment,Name,Y,20,?,N,N,N,?,Distance_constraint_expt,Experiment_name,line,The name of an experiment used to determine the data reported. The experiment name should exist in the experiments listed as values to the tag '_Experiment.Name'.,?
56760,distance_constraints,8,structure,720,Distance constraints expt,_Distance_constraint_expt.Method_ID,N,?,INTEGER,?,N,?,?,Method,ID,Y,30,?,N,N,N,?,Distance_constraint_expt,Method_ID,int,Pointer to '_Method.ID',?
56770,distance_constraints,8,structure,720,Distance constraints expt,_Distance_constraint_expt.Method_label,N,?,VARCHAR(127),?,N,?,?,Method,Sf_framecode,Y,40,?,N,N,Y,?,Distance_constraint_expt,Method_label,framecode,Pointer to a saveframe of the category 'method',?
56780,distance_constraints,8,structure,720,Distance constraints expt,_Distance_constraint_expt.Sample_ID,N,?,INTEGER,?,N,?,?,Sample,ID,Y,50,?,N,N,N,?,Distance_constraint_expt,Sample_ID,int,Pointer to '_Sample.ID',?
56790,distance_constraints,8,structure,720,Distance constraints expt,_Distance_constraint_expt.Sample_label,N,?,VARCHAR(127),?,N,?,?,Sample,Sf_framecode,Y,60,?,N,N,Y,?,Distance_constraint_expt,Sample_label,framecode,Sample(s) used in deriving the data,?
56800,distance_constraints,8,structure,720,Distance constraints expt,_Distance_constraint_expt.Sample_state,Y,N,VARCHAR(31),?,N,?,?,?,?,Y,70,?,N,N,N,?,Distance_constraint_expt,Sample_state,line,Physical state of the sample either anisotropic or isotropic.,?
56810,distance_constraints,8,structure,720,Distance constraints expt,_Distance_constraint_expt.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Distance_constraint_list,Sf_ID,Y,80,?,N,N,N,?,Distance_constraint_expt,Sf_ID,int,Pointer to '_Distance_constraint_list.Sf_ID',?
56820,distance_constraints,8,structure,720,Distance constraints expt,_Distance_constraint_expt.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,90,?,N,N,N,?,Distance_constraint_expt,Entry_ID,code,Pointer to '_Entry.ID',?
56830,distance_constraints,8,structure,720,Distance constraints expt,_Distance_constraint_expt.Distance_constraint_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Distance_constraint_list,ID,Y,100,?,N,N,N,?,Distance_constraint_expt,Distance_constraint_list_ID,int,Pointer to '_Distance_constraint_list.ID',?
56840,distance_constraints,8,structure,720,Software,_Distance_constraint_software.Software_ID,N,?,INTEGER,NOT NULL,N,?,Y,Software,ID,Y,10,?,N,N,N,?,Distance_constraint_software,Software_ID,int,Pointer to '_Software.ID',?
56850,distance_constraints,8,structure,720,Software,_Distance_constraint_software.Software_label,N,?,VARCHAR(127),NOT NULL,N,?,?,Software,Sf_framecode,Y,20,?,N,N,Y,?,Distance_constraint_software,Software_label,framecode,Pointer to a saveframe of the category 'software',?
56860,distance_constraints,8,structure,720,Software,_Distance_constraint_software.Method_ID,N,?,INTEGER,?,N,?,?,Method,ID,Y,30,?,N,N,N,?,Distance_constraint_software,Method_ID,int,Pointer to '_Method.ID',?
56870,distance_constraints,8,structure,720,Software,_Distance_constraint_software.Method_label,N,?,VARCHAR(127),?,N,?,?,Method,Sf_framecode,Y,40,?,N,N,Y,?,Distance_constraint_software,Method_label,framecode,Pointer to a saveframe of the category 'method',?
56880,distance_constraints,8,structure,720,Software,_Distance_constraint_software.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Distance_constraint_list,Sf_ID,Y,50,?,N,N,N,?,Distance_constraint_software,Sf_ID,int,Pointer to '_Distance_constraint_list.Sf_ID',?
56890,distance_constraints,8,structure,720,Software,_Distance_constraint_software.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,60,?,N,N,N,?,Distance_constraint_software,Entry_ID,code,Pointer to '_Entry.ID',?
56900,distance_constraints,8,structure,720,Software,_Distance_constraint_software.Distance_constraint_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Distance_constraint_list,ID,Y,70,?,N,N,N,?,Distance_constraint_software,Distance_constraint_list_ID,int,Pointer to '_Distance_constraint_list.ID',?
56910,distance_constraints,8,structure,720,Dist constraint software setting,_Dist_constr_software_setting.Software_ID,N,?,INTEGER,NOT NULL,N,?,Y,Software,ID,Y,10,?,N,N,N,?,Dist_constr_software_setting,Software_ID,int,Pointer to '_Software.ID',?
56920,distance_constraints,8,structure,720,Dist constraint software setting,_Dist_constr_software_setting.Type,Y,N,VARCHAR(127),NOT NULL,N,?,Y,?,?,Y,20,?,N,N,N,?,Dist_constr_software_setting,Type,line,A code or name for the parameter in the software package.,?
56930,distance_constraints,8,structure,720,Dist constraint software setting,_Dist_constr_software_setting.Value,N,?,VARCHAR(31),?,N,?,?,?,?,Y,30,?,N,N,N,?,Dist_constr_software_setting,Value,code,The value assigned to the software parameter$ if a single value is appropriate.,?
56940,distance_constraints,8,structure,720,Dist constraint software setting,_Dist_constr_software_setting.Range,N,?,VARCHAR(31),?,N,?,?,?,?,Y,40,?,N,N,N,?,Dist_constr_software_setting,Range,code,The value range assigned to the software parameter$ if range is appropriate.,?
56950,distance_constraints,8,structure,720,Dist constraint software setting,_Dist_constr_software_setting.Sf_ID,N,?,INTEGER,?,N,?,?,Distance_constraint_list,Sf_ID,Y,50,?,N,N,N,?,Dist_constr_software_setting,Sf_ID,int,Pointer to '_Distance_constraint_list.Sf_ID',?
56960,distance_constraints,8,structure,720,Dist constraint software setting,_Dist_constr_software_setting.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,60,?,N,N,N,?,Dist_constr_software_setting,Entry_ID,code,Pointer to '_Entry.ID',?
56970,distance_constraints,8,structure,720,Dist constraint software setting,_Dist_constr_software_setting.Distance_constraint_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Distance_constraint_list,ID,Y,70,?,N,N,N,?,Dist_constr_software_setting,Distance_constraint_list_ID,int,Pointer to '_Distance_constraint_list.ID',?
56980,distance_constraints,8,structure,720,Dist constraint tree,_Dist_constraint_tree.Constraint_ID,N,?,INTEGER,NOT NULL,N,Y,Y,?,?,Y,10,?,N,N,N,?,Dist_constraint_tree,Constraint_ID,int,Unique identifier for the constraint in the list of constraints contained in one save frame.,?
56990,distance_constraints,8,structure,720,Dist constraint tree,_Dist_constraint_tree.Node_ID,N,?,INTEGER,NOT NULL,N,Y,Y,?,?,Y,20,1,N,N,N,?,Dist_constraint_tree,Node_ID,int,Nodes with logic only do not need to be listed here. Combined atoms into pseudo atoms (e.g. LEU QG for all 6 protons) is preferred to keep this loop limited.,?
57000,distance_constraints,8,structure,720,Dist constraint tree,_Dist_constraint_tree.Down_node_ID,N,?,INTEGER,?,N,?,?,?,?,Y,30,1,N,N,N,?,Dist_constraint_tree,Down_node_ID,int,ID of first sibling down. 0 means no node below.,?
57010,distance_constraints,8,structure,720,Dist constraint tree,_Dist_constraint_tree.Right_node_ID,N,?,INTEGER,?,N,?,?,?,?,Y,40,1,N,N,N,?,Dist_constraint_tree,Right_node_ID,int,ID of another sibling to the right. 0 means no node to the right.,?
57020,distance_constraints,8,structure,720,Dist constraint tree,_Dist_constraint_tree.Logic_operation,N,?,VARCHAR(15),?,N,?,?,?,?,Y,50,OR,N,N,N,?,Dist_constraint_tree,Logic_operation,code,Name can be given here$ and the function in _Function_detail means  the node does not have logic information.,?
57030,distance_constraints,8,structure,720,Dist constraint tree,_Dist_constraint_tree.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Distance_constraint_list,Sf_ID,Y,60,?,N,N,N,?,Dist_constraint_tree,Sf_ID,int,Pointer to '_Distance_constraint_list.Sf_ID',?
57040,distance_constraints,8,structure,720,Dist constraint tree,_Dist_constraint_tree.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,70,?,N,N,N,?,Dist_constraint_tree,Entry_ID,code,Pointer to '_Entry.ID',?
57050,distance_constraints,8,structure,720,Dist constraint tree,_Dist_constraint_tree.Distance_constraint_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Distance_constraint_list,ID,Y,80,?,N,N,N,?,Dist_constraint_tree,Distance_constraint_list_ID,int,Pointer to '_Distance_constraint_list.ID',?
57060,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Tree_node_member_constraint_ID,N,?,INTEGER,NOT NULL,N,?,Y,Dist_constraint_tree,Constraint_ID,Y,10,?,N,N,N,?,Dist_constraint,Tree_node_member_constraint_ID,int,Pointer to '_Dist_constraint_tree.Constraint_ID',?
57070,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Tree_node_member_node_ID,N,?,INTEGER,NOT NULL,N,?,Y,Dist_constraint_tree,Node_ID,Y,20,?,N,N,N,?,Dist_constraint,Tree_node_member_node_ID,int,Pointer to '_Dist_constraint_tree.Node_ID',?
57080,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Contribution_fractional_val,N,?,FLOAT,?,N,?,?,?,?,Y,30,?,N,N,N,?,Dist_constraint,Contribution_fractional_val,float,Fractional contribution of the constraint,?
57090,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Constraint_tree_node_member_ID,N,?,INTEGER,NOT NULL,N,?,?,?,?,Y,40,?,N,N,N,?,Dist_constraint,Constraint_tree_node_member_ID,int,Unique identifier for a member of the constraint node,?
57100,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Assembly_atom_ID,N,?,INTEGER,?,N,?,?,Atom,Assembly_atom_ID,Y,50,?,N,N,N,?,Dist_constraint,Assembly_atom_ID,int,Pointer to '_Atom.Assembly_atom_ID',?
57110,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Entity_assembly_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_assembly,ID,Y,60,?,N,N,N,?,Dist_constraint,Entity_assembly_ID,int,Pointer to '_Entity_assembly.ID',?
57120,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Entity_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity,ID,Y,70,?,N,N,N,?,Dist_constraint,Entity_ID,int,Pointer to '_Entity.ID',?
57130,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Comp_index_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_comp_index,ID,Y,80,?,N,N,N,?,Dist_constraint,Comp_index_ID,int,Pointer to '_Entity_comp_index.ID',?
57140,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Seq_ID,N,?,INTEGER,NOT NULL,N,?,?,Entity_poly_seq,Num,Y,90,?,N,N,N,?,Dist_constraint,Seq_ID,int,Pointer to '_Entity_poly_seq.Num',?
57150,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Comp_ID,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp,ID,Y,100,?,N,N,N,?,Dist_constraint,Comp_ID,code,Pointer to '_Chem_comp.ID',?
57160,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Atom_ID,N,?,CHAR(12),NOT NULL,N,?,?,Chem_comp_atom,Atom_ID,Y,110,?,N,N,N,?,Dist_constraint,Atom_ID,atcode,Pointer to '_Chem_comp_atom.Atom_ID',?
57170,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Atom_type,N,?,VARCHAR(15),NOT NULL,N,?,?,?,?,Y,120,?,N,N,N,?,Dist_constraint,Atom_type,code,The value for this tag is a standard IUPAC abbreviation for an element (i.e.$ H$ C$ P$ etc).,?
57180,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Atom_isotope_number,N,?,INTEGER,?,N,?,?,?,?,Y,130,?,N,N,N,?,Dist_constraint,Atom_isotope_number,int,The mass number for the chemical element defined by the tag '_Atom_type' or any of its related tags.,?
57190,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Resonance_ID,N,?,INTEGER,?,N,?,?,Resonance,ID,Y,140,?,N,N,N,?,Dist_constraint,Resonance_ID,int,Pointer to '_Resonance.ID',?
57200,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Auth_asym_ID,N,?,CHAR(12),?,N,?,?,?,?,Y,150,?,N,N,N,?,Dist_constraint,Auth_asym_ID,code,An alternative identifier for Asym_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Asym_ID. This item is provided as a place holder for information extracted from distance constraint files generated by various software applications.,?
57210,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Auth_entity_assembly_ID,N,?,INTEGER,?,N,?,?,?,?,Y,160,2,N,N,N,?,Dist_constraint,Auth_entity_assembly_ID,int,An alternative identifier for Entity_assembly_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number.,?
57220,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Auth_seq_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,170,-3,N,N,N,?,Dist_constraint,Auth_seq_ID,code,An alternative identifier for Seq_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.  Note that the value is not required to be a number and does not need to correspond to the value for Seq_ID or Comp_index_ID.,?
57230,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Auth_comp_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,180,DPN,N,N,N,?,Dist_constraint,Auth_comp_ID,code,An alternative identifier for Comp_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
57240,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Auth_atom_ID,N,?,VARCHAR(15),?,N,?,?,?,?,Y,190,HB1,N,N,N,?,Dist_constraint,Auth_atom_ID,code,An alternative identifier for Atom_ID that may be provided by an author in order to match that used in the publication that describes the experimental data.,?
57250,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Sf_ID,N,?,INTEGER,NOT NULL,N,?,?,Distance_constraint_list,Sf_ID,Y,200,?,N,N,N,?,Dist_constraint,Sf_ID,int,Pointer to '_Distance_constraint_list.Sf_ID',?
57260,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Entry_ID,N,?,CHAR(12),NOT NULL,N,?,Y,Entry,ID,Y,210,?,N,N,N,?,Dist_constraint,Entry_ID,code,Pointer to '_Entry.ID',?
57270,distance_constraints,8,structure,720,Dist constraint,_Dist_constraint.Distance_constraint_list_ID,N,?,INTEGER,NOT NULL,N,?,Y,Distance_constraint_list,ID,Y,220,?,N,N,N,?,Dist_constraint,Distance_constraint_list_ID,int,Pointer to '_Distance_constraint_list.ID',?
57280,distance_constraints,8,structure,720,Dist constraint value,_Dist_constraint_value.Constraint_ID,N,?,INTEGER,NOT NULL,N,?,Y,Dist_constraint_tree,Constraint_ID,Y,10,?,N,N,N,?,Dist_constraint_value,Constraint_ID,int,Pointer to '_Dist_constraint_tree.Constraint_ID',?
57290,distance_constraints,8,structure,720,Dist constraint value,_Dist_constraint_value.Tree_node_ID,N,?,INTEGER,NOT NULL,N,?,Y,Dist_constraint_tree,Node_ID,Y,20,?,N,N,N,?,Dist_constraint_value,Tree_node_ID,int,Pointer to '_Dist_constraint_tree.Node_ID',?
